Ben INC 5000 CSV Export (8-26-2014),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id,rank,workers,name,url,state_l,state_s,city,metro,growth,revenue,industry,yrs_on_list,ifc_company,ifc_filelocation,ifc_founded,ifc_business_model,ifc_url,ifc_city,ifc_state,ifc_twitter_handle,state_rank,metro_rank,industry_rank,current_industry_rank,ifi_industry,app_employ_lastyear,app_employ_fouryearsago,app_revenues_lastyear,app_revenues_fouryearsago,city_display_name,industry_id,metro_id,,
24833,4768,23,GDI Technology,gdi-technology,Florida,FL,Miami,Miami,49.7202,7570399,Telecommunications,0,GDI Technology,gdi-technology,1/1/99,"A global manufacturer, distributor and service provider of CATV equipment and information technology in the US, Latin America and the Caribbean.",http://www.gditechnology.com,Miami,FL,,127,117,127,4768,Telecommunications,23,7,7570399,5056363,Miami,14,1,,
24547,4769,2198,Squire Sanders,squire-sanders,Ohio,OH,Cleveland,Cleveland,49.7104,775500000,Business Products & Services,2,Squire Sanders,squire-sanders,1890-00-00,A law firm that represents private companies of all sizes and a wide range of government bodies in approximately 130 courts and jurisdictions worldwide.,http://www.squiresanders.com,Cleveland,OH,,127,53,127,4769,Business Products & Services,2198,0,775500000,518000000,Cleveland,17,79,,
2524,4770,115,ProTranslating,protranslating,Florida,FL,Coral Gables,Miami,49.7098,20014601,Business Products & Services,4,ProTranslating,protranslating,1973-00-00,"Offers document and website translation, localization, on-site & over-the-phone interpreting, desktop publishing, transcriptions, subtitling and voice-overs in over 200 languages.",http://www.protranslating.com,Coral Gables,FL,,127,118,127,4770,Business Products & Services,115,105,20014601,13368933,Miami,17,1,,
25226,4771,50,Money Concepts Capital,money-concepts-capital,Florida,FL,Palm Beach Gardens,Miami,49.6689,58162800,Financial Services,0,Money Concepts Capital,money-concepts-capital,1/1/79,A financial planning organization that markets financial planning centers to independent advisors.,http://www.moneyconcepts.com,Palm Beach Gardens,FL,,127,119,127,4771,Financial Services,50,38,58162800,38860967,Miami,2,1,,
7271,4772,28,ONLC Training Centers,onlc-training-centers,Delaware,DE,Wilmington,Philadelphia,49.5919,19193147,Education,6,ONLC Training Centers,onlc-training-centers,1983-00-00,"Provides remote synchronous, instructor-led computer software training classes using screen-sharing and conferencing technology known as Remote Classroom.",http://www.onlc.com,Wilmington,DE,,18,127,74,4772,Education,28,28,19193147,12830340,Philadelphia,19,49,,
24501,4773,390,Norris Automotive Group,norris-automotive-group,Maryland,MD,Baltimore,Baltimore,49.506,252109426,Retail,1,Norris Automotive Group,norris-automotive-group,1917-00-00,Sells new and used cars and trucks in the Baltimore area.,http://www.norrisautogroup.com,Baltimore,MD,,113,53,127,4773,Retail,390,255,252109426,168628259,Baltimore,18,35,,
3079,4774,238,Overture Partners,overture-partners,Massachusetts,MA,Newton,Boston,49.5006,30981000,IT Services,6,Overture Partners,overture-partners,2001-00-00,Specializes in IT staff augmentation for corporate clients.,http://www.overturepartners.com,Newton,MA,,127,127,127,4774,IT Services,238,174,30981000,20723000,Boston,8,6,,
4808,4775,439,Planes Companies,planes-companies,Ohio,OH,West Chester,Cincinnati,49.4291,134158901,Logistics & Transportation,2,Planes Companies,planes-companies,1921-00-00,"Offers residential and commercial relocation services, ranging from cross-town to international moves, as well as storage services.",http://www.planescompanies.com,West Chester,OH,,127,38,124,4775,Logistics & Transportation,439,396,134158901,89780993,Cincinnati,6,47,,
7316,4776,39,American Christmas,american-christmas,New York,NY,Mount Vernon,New York City,49.4325,10700581,Business Products & Services,1,American Christmas,american-christmas,1968-00-00,"A commercial holiday decorating company that designs, manufactures, installs, removes, stores and refurbishes holiday displays for a variety of customers.",http://www.americanxmas.com,Mount Vernon,NY,,127,127,127,4776,Business Products & Services,39,33,10700581,7160813,New York City,17,9,,
612,4777,650,Neudesic,neudesic,California,CA,Irvine,Los Angeles,49.4226,80389351,IT Services,7,Neudesic,neudesic,2002-00-00,"A Microsoft National Systems Integrator and Gold ISV Partner with offices nationwide as well as in Hyderabad and Bangalore, India.",http://www.neudesic.com,Irvine,CA,,127,127,127,4777,IT Services,650,300,80389351,53800000,Los Angeles,8,2,,
20911,4778,120,Micro Strategies,micro-strategies,New Jersey,NJ,Denville,New York City,49.3573,96275397,Computer Hardware,3,Micro Strategies,micro-strategies,1983-00-00,Serves commercial clients with IT infrastructure and business process services.,http://www.microstrat.com,Denville,NJ,,127,127,32,4778,Computer Hardware,120,89,96275397,64459781,New York City,25,9,,
3345,4779,75,Transfinder,transfinder,New York,NY,Schenectady,"Albany-Schenectady-Troy, NY",49.3112,8596503,Software,7,Transfinder,transfinder,1988-00-00,"Provides student transportation management software for school districts, including routing and scheduling services for optimal transportation logistics, scheduling, planning and communications.",http://www.transfinder.com,Schenectady,NY,,127,0,127,4779,Software,75,45,8596503,5757442,,9,146,,
25244,4780,3400,The Greene Group,the-greene-group,North Carolina,NC,Davidson,Charlotte,49.2253,30730436,Human Resources,0,The Greene Group,the-greene-group,1/1/88,"A family of staffing-related businesses, including Strataforce for light industrial staffing, Road Dog Drivers for transportation staffing and Genius Pool for scientific staffing.",http://www.greene-group.com,Davidson,NC,,127,48,127,4780,Human Resources,3400,2400,30730436,20593314,Charlotte,21,43,,
17963,4781,75,Long Term Solutions,long-term-solutions,Massachusetts,MA,Natick,Boston,49.2146,11882598,Health,3,Long Term Solutions,long-term-solutions,1999-00-00,"Provides eldercare assessment and support services, including personal in-home nursing assessments, care coordination and medical information retrieval.",http://www.longtermsol.com,Natick,MA,,127,127,127,4781,Health,75,61,11882598,7963428,Boston,10,6,,
19295,4782,19,AgentMarketing.com,agentmarketingcom,California,CA,Aliso Viejo,Los Angeles,49.2072,4907867,Real Estate,3,AgentMarketing.com,agentmarketingcom,2007-00-00,"Specializes in marketing software for the real estate industry. Its features include custom websites for real estate professionals, individual properties, virtual tours, mobile and text message technology and website visitor analytics.",http://www.AgentMarketing.com,Aliso Viejo,CA,,127,127,126,4782,Real Estate,19,15,4907867,3289296,Los Angeles,3,2,,
23972,4783,60,Infutor Data Solutions,infutor-data-solutions,Illinois,IL,Plainfield,Chicago,49.2038,17174743,Advertising & Marketing,1,Infutor Data Solutions,infutor-data-solutions,2003-00-00,"Compiles consumer & business data, new movers, telephone & automotive databases and e-mail data to direct marketers.",http://www.infutor.com,Plainfield,IL,,127,127,127,4783,Advertising & Marketing,60,27,17174743,11510932,Chicago,5,17,,
3995,4784,80,Computer Aided Technology,computer-aided-technology,Illinois,IL,Buffalo Grove,Chicago,49.1888,26206481,Business Products & Services,6,Computer Aided Technology,computer-aided-technology,1992-00-00,"Provides product development services to the manufacturing and engineering sector. Computer Aided Technology's partners develop a variety of services including design software and 3D printers, while CAT defines the business need, implements the service and supports the client.",http://www.cati.com,Buffalo Grove,IL,,127,127,127,4784,Business Products & Services,80,60,26206481,17565984,Chicago,17,17,,
17753,4785,60,Boundless Network,boundless-network,Texas,TX,Austin,Austin,49.1315,56809722,Business Products & Services,4,Boundless Network,boundless-network,2005-00-00,"Provides branded promotional products and services, including technology to manage promotional spending. GroupBuy is a Web-based application that allows multiple buyers in various locations to purchase a product as a buying group, allowing for bulk discounts.",http://www.boundlessnetwork.com,Austin,TX,,127,91,127,4785,Business Products & Services,60,35,56809722,38093709,Austin,17,18,,
20646,4786,13,Chicago Oakbrook Financial Group,chicago-oakbrook-financial-group,Illinois,IL,Oak Brook,Chicago,49.0684,3307032,Financial Services,3,Chicago Oakbrook Financial Group,chicago-oakbrook-financial-group,1997-00-00,Provides financial planning services for businesses and individuals. It offers retirement and estate planning services as well as insurance products and investment research.,http://www.cofgroup.com,Oak Brook,IL,,127,127,127,4786,Financial Services,13,13,3307032,2218466,Chicago,2,17,,
11627,4787,160,NewAgeSys,newagesys,New Jersey,NJ,Princeton Junction,"Trenton-Ewing, NJ",49.0186,15139328,IT Services,6,NewAgeSys,newagesys,1994-00-00,Specializes in SAP consulting and technical services for the pharmaceutical sector.,http://www.newagesys.com,Princeton Junction,NJ,,127,0,127,4787,IT Services,160,100,15139328,10159356,,8,59,,
25215,4788,48,X-Ray Visions,x-ray-visions,Virginia,VA,Springfield,"Washington, DC",49.0094,15193000,Health,0,X-Ray Visions,x-ray-visions,1/1/01,An x-ray equipment sales and service dealer for the mid-Atlantic region.,http://www.xrayvisions.net,Springfield,VA,,127,127,127,4788,Health,48,16,15193000,10196000,"Washington, DC",10,3,,
18413,4789,150,ThomasARTS,thomasarts,Utah,UT,Farmington,"Ogden-Clearfield, UT",48.9506,17012433,Advertising & Marketing,4,ThomasARTS,thomasarts,2003-00-00,"Offers marketing communications, including specialized account teams, creative services, public relations, strategic planning and primary research.",http://www.thomasarts.com,Farmington,UT,,84,0,127,4789,Advertising & Marketing,150,120,17012433,11421524,,5,204,,
23263,4790,102,Xchange Software,xchange-software,New Jersey,NJ,Iselin,New York City,48.9506,2548202,IT Services,1,Xchange Software,xchange-software,2007-00-00,Provides instructor-led and online training in software development and offers job placement to its trainees.,http://www.xchangesoft.com,Iselin,NJ,,127,127,127,4790,IT Services,102,25,2548202,1710770,New York City,8,9,,
25412,4791,17,Higher Ed Growth,higher-ed-growth,Arizona,AZ,Tempe,Phoenix,48.9352,8021079,Education,0,Higher Ed Growth,higher-ed-growth,1/1/07,A full-service marketing agency specializing in post-secondary education and using propriety technology to deliver targeted enrollment leads to education clients.,http://www.higheredgrowth.com,Tempe,AZ,,99,88,75,4791,Education,17,14,8021079,5385616,Phoenix,19,46,,
24258,4792,338,Blackstone Security,blackstone-security,Arizona,AZ,Phoenix,Phoenix,48.9183,7398460,Security,1,Blackstone Security,blackstone-security,1993-00-00,"A veteran-ownerd small business that provides security personnel services to clients in the Southwest with a promise of dependability, integrity and service.",http://www.blackstonesecurity.com,Phoenix,AZ,,100,89,66,4792,Security,338,232,7398460,4968132,Phoenix,13,46,,
25638,4793,21,PMA,pma,California,CA,Cerritos,Los Angeles,48.8858,8686000,Advertising & Marketing,0,PMA,pma,1/1/93,"A print and brand management marketing services company whose services include creative, direct mail and inventory management and distribution services.",http://www.printmgt.com,Cerritos,CA,,127,127,127,4793,Advertising & Marketing,21,18,8686000,5834000,Los Angeles,5,2,,
24230,4794,40,Demand Solutions Group,demand-solutions-group,California,CA,Campbell,San Jose,48.8703,7027066,IT Services,1,Demand Solutions Group,demand-solutions-group,2005-00-00,"Delivers cloud-accelerated business services based on leading ERP and CRM applications, NetSuite and Salesforce.",http://www.demandsolutonsgroup.com,Campbell,CA,,127,53,127,4794,IT Services,40,30,7027066,4720261,San Jose,8,20,,
18429,4795,102,Entisys Solutions,entisys-solutions,California,CA,Concord,San Francisco,48.8513,70557829,IT Services,4,Entisys Solutions,entisys-solutions,1988-00-00,"Specializes in virtualization services such as on-demand user access, increased IT security and compliance practices.",http://www.entisys.com,Concord,CA,,127,127,127,4795,IT Services,102,65,70557829,47401564,San Francisco,8,4,,
26406,4796,4500,ePerformax Contact Centers & BPO,eperformax-contact-centers-bpo,Tennessee,TN,Thompson's Station,"Columbia, TN",48.8364,59734737,Human Resources,0,ePerformax Contact Centers & BPO,eperformax-contact-centers-bpo,1/1/02,"Provides outsourced customer service and BPO for Fortune 500 companies and English-speaking customers in the U.S., Canada and Australia.",http://www.eperformax.com,Thompson's Station,TN,,76,0,127,4796,Human Resources,4500,3000,59734737,40134486,,21,597,,
11472,4797,14,Afterburner,afterburner,Georgia,GA,Atlanta,Atlanta,48.8225,5294010,Human Resources,3,Afterburner,afterburner,1996-00-00,"Trains managers and executives by delivering customized corporate training workshops, team building events and motivational seminars.",http://www.afterburner.com,Atlanta,GA,,127,127,127,4797,Human Resources,14,8,5294010,3557265,Atlanta,21,29,,
24065,4798,109,Willow Bend Mortgage Company,willow-bend-mortgage-company,Texas,TX,Plano,Dallas,48.7399,19125692,Real Estate,1,Willow Bend Mortgage Company,willow-bend-mortgage-company,1993-00-00,A full scale mortgage banking operation with offices all over Texas.,http://www.wbm.com,Plano,TX,,127,127,127,4798,Real Estate,109,91,19125692,12858477,Dallas,3,8,,
22036,4799,20,Alexander Technology Group,alexander-technology-group,New Hampshire,NH,Bedford,"Manchester-Nashua, NH",48.7421,9834010,IT Services,2,Alexander Technology Group,alexander-technology-group,2007-00-00,"A full-service staffing and recruiting agency that connects companies and technology professionals, helping employers customize their employment needs and matching job seekers with technology positions that meet their individual career goals and qualifications.",http://www.alexandertg.com,Bedford,NH,,21,0,127,4799,IT Services,20,14,9834010,6611449,,8,24,,
